CAP CODE,Manufacturer,Model,Variant,Basic List Price
GSV725PRL5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Premium Line 5Dr Auto AWD,32375
GSV725PLI5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Premium Line 5Dr Auto AWD [innovation Pack],35866.67
GSV725LUL5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Luxury Line 5Dr Auto AWD,35183.33
GSV725LLI5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Luxury Line 5Dr Auto AWD [innovation Pack],38675
GSV725SPL5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Sport Line 5Dr Auto AWD,34333.33
GSV725SLI5EPTA4,Genesis,Gv70,Genesis Gv70 Estate 2.5T Sport Line 5Dr Auto AWD [innovation Pack],37825
GSV722PRL5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Premium Line 5Dr Auto AWD,31458.33
GSV722PLI5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Premium Line 5Dr Auto AWD [innovation Pack],34950
GSV722LUL5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Luxury Line 5Dr Auto AWD,34266.67
GSV722LLI5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Luxury Line 5Dr Auto AWD [innovation Pack],37758.33
GSV722SPL5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Sport Line 5Dr Auto AWD,33416.67
GSV722SLI5EDTA4,Genesis,Gv70,Genesis Gv70 Diesel Estate 2.2D Sport Line 5Dr Auto AWD [innovation Pack],36908.33
MA2 15ELS5HPIM  4,Mazda,2,Mazda2 Hatchback 1.5 E-skyactiv G Se-l 5Dr,14900
BM2S20MS 2CPTA  2,BMW,2 Series,BMW 2 Series Coupe 220i M Sport 2Dr Step Auto,29062.5
BM2S20SPK2CPTA  2,BMW,2 Series,BMW 2 Series Coupe 220i M Sport 2Dr Step Auto [pro Pack],31145.83
BM2S20MTE2CPTA  2,BMW,2 Series,BMW 2 Series Coupe 220i M Sport 2Dr Step Auto [tech Pack],29541.67
BM2S20TPM2CPTA  2,BMW,2 Series,BMW 2 Series Coupe 220i M Sport 2Dr Step Auto [tech/pro Pack],31625
BM2S30M242CPTA4 2,BMW,2 Series,BMW 2 Series Coupe M240i Xdrive 2Dr Step Auto,38054.17
BM2S30M2O2CPTA4 2,BMW,2 Series,BMW 2 Series Coupe M240i Xdrive 2Dr Step Auto [pro Pack],39470.83
BM2S30TM22CPTA4 2,BMW,2 Series,BMW 2 Series Coupe M240i Xdrive 2Dr Step Auto [tech Pack],39095.83
BM2S302TO2CPTA4 2,BMW,2 Series,BMW 2 Series Coupe M240i Xdrive 2Dr Step Auto [tech/pro Pack],40512.5
BM2S20MS 2CDTA  2,BMW,2 Series,BMW 2 Series Diesel Coupe 220d MHT M Sport 2Dr Step Auto,30750
BM2S20SPK2CDTA  2,BMW,2 Series,BMW 2 Series Diesel Coupe 220d MHT M Sport 2Dr Step Auto [pro Pack],32833.33
BM2S20MTE2CDTA  2,BMW,2 Series,BMW 2 Series Diesel Coupe 220d MHT M Sport 2Dr Step Auto [tech Pack],31229.17
BM2S20TPM2CDTA  2,BMW,2 Series,BMW 2 Series Diesel Coupe 220d MHT M Sport 2Dr Step Auto [tech/pro Pack],33312.5
MA2 15SPO5HPIM  4,Mazda,2,Mazda2 Hatchback 1.5 E-skyactiv G Sport 5Dr,15608.33
MA2 15SPO5HPIA  4,Mazda,2,Mazda2 Hatchback 1.5 Skyactiv G Sport 5Dr Auto,16858.33
MA2 15GTS5HPIM  4,Mazda,2,Mazda2 Hatchback 1.5 E-skyactiv G GT Sport 5Dr,16441.67
MA2 15GTS5HPIA  4,Mazda,2,Mazda2 Hatchback 1.5 Skyactiv G GT Sport 5Dr Auto,17691.67
MA2 15GST5HPIM  4,Mazda,2,Mazda2 Hatchback 1.5 E-skyactiv G 115 GT Sport Tech 5Dr,17775
VACR12UT35HPTA,Vauxhall,Crossland,Vauxhall Crossland Hatchback 1.2 Turbo [130] Ultimate 5Dr Auto,21966.67
VACR15ULT5HDTM,Vauxhall,Crossland,Vauxhall Crossland Diesel Hatchback 1.5 Turbo D Ultimate 5Dr,21016.67
SKEN008XS5EE A4,Skoda,Enyaq,Skoda Enyaq IV Estate 195kW 80x Sportline 82kWh 4x4 5Dr Auto,39341.67
VAMK00ULT5HE A  1,Vauxhall,Mokka,Vauxhall Mokka-e Electric Hatchback 100kW Ultimate 50kWh 5Dr Auto,26033.33
VAVL00EM15EE A,Vauxhall,Vivaro Life,Vauxhall Vivaro-e Life Electric Estate 100kW Elite M 50kWh 5Dr Auto [11kwch],40591.67
VAVL00ELM5EE A,Vauxhall,Vivaro Life,Vauxhall Vivaro-e Life Electric Estate 100kW Elite M 50kWh 5Dr Auto,40291.67
VAVL00C1M5EE A,Vauxhall,Vivaro Life,Vauxhall Vivaro-e Life Electric Estate 100kW Combi M 50kWh 5Dr [11kwch] Auto,26166.67
VAVL00CMM5EE A,Vauxhall,Vivaro Life,Vauxhall Vivaro-e Life Electric Estate 100kW Combi M 50kWh 5Dr Auto,25866.67
CIST008FL5EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Flair XL [8 Seat] 50kWh 5Dr Auto,39604.17
CIST00BE15EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Business Ed XL [9 St] 50kWh 5Dr Aut,26237.5
CIST009XB5EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Business Edition XL [9 Seat] 50kWh,25987.5
CIST001XB5EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Business Ed XL [8 St] 50kWh 5Dr Aut,26237.5
CIST001XF5EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Flair XL [8 Seat] 50kWh 5Dr Auto [1,39854.17
CIST008XB5EE A,Citroen,Space Tourer,Citroen E-space Tourer Electric Estate 100kW Business Edition XL [8 Seat] 50kWh,25987.5
LVTX00IS64SR A,LEVC,TX,LEVC TX Saloon 110kW Icon Shuttle 31kWh 4Dr Auto [6 Seat],53275
LVTX00ICS4SR A,LEVC,TX,LEVC TX Saloon 110kW Icon Shuttle 31kWh 4Dr Auto,52800
AURS25RS35HPTA4 3,Audi,RS Range,Audi RS 3 Sportback RS 3 Tfsi Quattro 5Dr S Tronic,43766.67
AURS25RS34SPTA4 1,Audi,RS Range,Audi RS 3 Saloon RS 3 Tfsi Quattro 4Dr S Tronic,44600
AURS25R3C5HPTA4 3,Audi,RS Range,Audi RS 3 Sportback RS 3 Tfsi Quattro 5Dr S Tronic [comfort+sound],44762.5
AURS25RCL5HPTA4 3,Audi,RS Range,Audi RS 3 Sportback RS 3 Tfsi Quattro Carbon Black 5Dr S Tronic,47641.67
AURS25RAC5HPTA4 3,Audi,RS Range,Audi RS 3 Sportback RS 3 Tfsi Quattro Carbon Black 5Dr S Tronic [c+s],48637.5
AURS25R3V5HPTA4 3,Audi,RS Range,Audi RS 3 Sportback RS 3 Tfsi Quattro Vorsprung 5Dr S Tronic,49808.33
AURS25R3C4SPTA4 1,Audi,RS Range,Audi RS 3 Saloon RS 3 Tfsi Quattro 4Dr S Tronic [comfort+sound],45595.83
AURS25RCL4SPTA4 1,Audi,RS Range,Audi RS 3 Saloon RS 3 Tfsi Quattro Carbon Black 4Dr S Tronic,48475
AURS25RAC4SPTA4 1,Audi,RS Range,Audi RS 3 Saloon RS 3 Tfsi Quattro Carbon Black 4Dr S Tronic [c+s],49470.83
AURS25R3V4SPTA4 1,Audi,RS Range,Audi RS 3 Saloon RS 3 Tfsi Quattro Vorsprung 4Dr S Tronic,50641.67
BAX330XD35EDTA4 1,BMW Alpina,X3,BMW Alpina X3 Diesel Estate XD3 3.0 5Dr Switch-tronic,56266.67
HOHV15ELE5HHIA  2,Honda,Hr-v,Honda Hr-v Hatchback 1.5 Ehev Elegance 5Dr CVT,23195.83
HOHV15ADV5HHIA  2,Honda,Hr-v,Honda Hr-v Hatchback 1.5 Ehev Advance 5Dr CVT,25129.17
HOHV15ADS5HHIA  2,Honda,Hr-v,Honda Hr-v Hatchback 1.5 Ehev Advance Style 5Dr CVT,27362.5
VWGO20R  5EPTA4 7,Volkswagen,Golf,Volkswagen Golf Estate 2.0 TSI R 4Motion 5Dr DSG,35750
LRRR30SE 4EDTA4 6,Land Rover,Range Rover,Land Rover Range Rover Diesel Estate 3.0 D300 SE 4Dr Auto,81583.33
VWPO10LFE5HPIM  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 Life 5Dr,14979.17
VWPO10LFE5HPTM  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI Life 5Dr,15762.5
VWPO10LFE5HPTA  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI Life 5Dr DSG,16958.33
VWPO10STY5HPTM  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI Style 5Dr,17508.33
VWPO10RLI5HPTM  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI R-line 5Dr,17508.33
VWPO10RLI5HPTA  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI R-line 5Dr DSG,18704.17
VWPO10RL15HPTA  7,Volkswagen,Polo,Volkswagen Polo Hatchback 1.0 TSI 110 R-line 5Dr DSG,19650
VWPO20GTI5HPTA  7,Volkswagen,Polo,Volkswagen Polo Hatchback 2.0 TSI GTI 5Dr DSG,22108.33
PE3812AVP5EPTA  3,Peugeot,308,Peugeot 308 SW Estate 1.2 Puretech Active Premium 5Dr Eat8,21229.17
PE3812ALL5EPTA  3,Peugeot,308,Peugeot 308 SW Estate 1.2 Puretech Allure 5Dr Eat8,22770.83
PE3812AP 5EPTA  3,Peugeot,308,Peugeot 308 SW Estate 1.2 Puretech Allure Premium 5Dr Eat8,23520.83
PE3812GT 5EPTA  3,Peugeot,308,Peugeot 308 SW Estate 1.2 Puretech GT 5Dr Eat8,25070.83
PE3812GTR5EPTA  3,Peugeot,308,Peugeot 308 SW Estate 1.2 Puretech GT Premium 5Dr Eat8,26404.17
PE3816ALL5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid Allure 5Dr E-eat8,28387.5
PE3816AP 5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid Allure Premium 5Dr E-eat8,29137.5
PE3816GT 5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid GT 5Dr E-eat8,30720.83
PE3816G5T5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid 225 GT 5Dr E-eat8,31887.5
PE3816GTR5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid GT Premium 5Dr E-eat8,32054.17
PE38162GT5EXTA  3,Peugeot,308,Peugeot 308 SW Estate 1.6 Hybrid 225 GT Premium 5Dr E-eat8,33220.83
PE3815AVP5EDTA  3,Peugeot,308,Peugeot 308 Diesel SW Estate 1.5 Bluehdi Active Premium 5Dr Eat8,22395.83
PE3815ALL5EDTA  3,Peugeot,308,Peugeot 308 Diesel SW Estate 1.5 Bluehdi Allure 5Dr Eat8,23937.5
PE3815AP 5EDTA  3,Peugeot,308,Peugeot 308 Diesel SW Estate 1.5 Bluehdi Allure Premium 5Dr Eat8,24687.5
PE3815GT 5EDTA  3,Peugeot,308,Peugeot 308 Diesel SW Estate 1.5 Bluehdi GT 5Dr Eat8,26270.83
PE3812AVP5HPTA  3,Peugeot,308,Peugeot 308 Hatchback 1.2 Puretech Active Premium 5Dr Eat8,20229.17
PE3812ALL5HPTA  3,Peugeot,308,Peugeot 308 Hatchback 1.2 Puretech Allure 5Dr Eat8,21770.83
PE3816ALL5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid Allure 5rd E-eat8,27387.5
PE3812AP 5HPTA  3,Peugeot,308,Peugeot 308 Hatchback 1.2 Puretech Allure Premium 5Dr Eat8,22520.83
PE3816AP 5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid Allure Premium 5Dr E-eat8,28137.5
PE3812GT 5HPTA  3,Peugeot,308,Peugeot 308 Hatchback 1.2 Puretech GT 5Dr Eat8,24104.17
PE3816GT 5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid GT 5Dr E-eat8,29720.83
PE3816G5T5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid 225 GT 5Dr E-eat8,30887.5
PE3812GTR5HPTA  3,Peugeot,308,Peugeot 308 Hatchback 1.2 Puretech GT Premium 5Dr Eat8,25404.17
PE3816GTR5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid GT Premium 5Dr E-eat8,31054.17
PE38162GT5HXTA  3,Peugeot,308,Peugeot 308 Hatchback 1.6 Hybrid 225 GT Premium 5Dr E-eat8,32212.5
PE3815AVP5HDTA  3,Peugeot,308,Peugeot 308 Diesel Hatchback 1.5 Bluehdi Active Premium 5Dr Eat8,21395.83
PE3815ALL5HDTA  3,Peugeot,308,Peugeot 308 Diesel Hatchback 1.5 Bluehdi Allure 5Dr Eat8,22937.5
PE3815AP 5HDTA  3,Peugeot,308,Peugeot 308 Diesel Hatchback 1.5 Bluehdi Allure Premium 5Dr Eat8,23687.5
PE3815GT 5HDTA  3,Peugeot,308,Peugeot 308 Diesel Hatchback 1.5 Bluehdi GT 5Dr Eat8,25270.83
JECP13LIM5WPTM  3,Jeep,Compass,Jeep Compass SW 1.3 T4 GSE Limited 5Dr,25304.17
JECP13NE 5WPTM  3,Jeep,Compass,Jeep Compass SW 1.3 T4 GSE Night Eagle 5Dr,24470.83
JECP15NE 5WPTA  3,Jeep,Compass,Jeep Compass SW 1.5 T4 E-torque Hybrid Night Eagle 5Dr DCT,26600
JECP15LIM5WPTA  3,Jeep,Compass,Jeep Compass SW 1.5 T4 E-torque Hybrid Limited 5Dr DCT,27433.33
JECP15SMO5WPTA  3,Jeep,Compass,Jeep Compass SW 1.5 T4 E-torque Hybrid S Model 5Dr DCT,29933.33
JECP13SMO5WXTA4 3,Jeep,Compass,Jeep Compass SW 1.3 T4 GSE 4xe Phev S Model 5Dr Auto,33450
JECP13THK5WXTA4 3,Jeep,Compass,Jeep Compass SW 1.3 T4 GSE 4xe Phev Trailhawk 5Dr Auto,32616.67
LRDI30MTE5WPTA4 5,Land Rover,Discovery,Land Rover Discovery SW 3.0 P360 Metropolitan Edition 5Dr Auto,59887.5
LRDI30MTE5WDTA4 5,Land Rover,Discovery,Land Rover Discovery Diesel SW 3.0 D300 Metropolitan Edition 5Dr Auto,59875
LENX253NX5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt,33132.5
LENX25PRM5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Pack],33965.83
LENX25PPA5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Pack/pan Roof],35174.17
LENX25PLL5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Pack/lexus Link Pro],35924.17
LENX25PL15EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Pk/pan Rf/lexus Link],37132.5
LENX25PPP5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Plus Pack],39840.83
LENX25RPP5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 5Dr E-cvt [premium Plus Pack/pan Roof],41049.17
LENX25FP15EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 F-sport 5Dr E-cvt [premium Plus Pack],41090.83
LENX25FP25EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 F-sport 5Dr E-cvt [prem Plus Pk/pan Roof],42299.17
LENX25FT15EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 F-sport 5Dr E-cvt [takumi Pack/sunroof],46090.83
LENX25FT25EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 F-sport 5Dr E-cvt [takumi Pack/pan Roof],47299.17
LENX25TAS5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 Takumi 5Dr E-cvt [sunroof],44840.83
LENX25TPR5EHIA4 2,Lexus,NX,Lexus NX Estate 350h 2.5 Takumi 5Dr E-cvt [pan Roof],44840.83
LENX2545P5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [premium Pack],41807.5
LENX254PS5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [premium Pack/sunroof],42640.83
LENX254PL5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [premium Pack/lexus Link Pro],42599.17
LENX254PP5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [prem Pk/lexus Link/sun Roof],43432.5
LENX25PPP5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [premium Plus Pack],46599.17
LENX254SP5EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 5Dr E-cvt [premium Plus Pack/sunroof],47432.5
LENX25FP15EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 F-sport 5Dr E-cvt [premium Plus Pack],47849.17
LENX25FP45EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 F-sport 5Dr E-cvt [prem Pls Pk/sun Roof],48682.5
LENX25FP55EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 F-sport 5Dr E-cvt [takumi-k Pk/sunroof],50349.17
LENX25FT35EXIA4 2,Lexus,NX,Lexus NX Estate 450h+ 2.5 Takumi-k 5Dr E-cvt [sunroof],49099.17
SKFB10ESC5HPIM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 MPI 80 SE Comfort 5Dr,14120.83
SKFB10ESC5HPTM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI SE Comfort 5Dr,14579.17
SKFB10C105HPTM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 SE Comfort 5Dr,14870.83
SKFB10C105HPTA  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 SE Comfort 5Dr DSG,15704.17
SKFB10SL15HPTM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 SE L 5Dr,16233.33
SKFB10SL15HPTA  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 SE L 5Dr DSG,17066.67
SKFB10CE 5HPIM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 MPI 80 Colour Edition 5Dr,14704.17
SKFB10CE 5HPTM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI Colour Edition 5Dr,15162.5
SKFB10CE15HPTM  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 Colour Edition 5Dr,15454.17
SKFB10CE15HPTA  5,Skoda,Fabia,Skoda Fabia Hatchback 1.0 TSI 110 Colour Edition 5Dr DSG,16287.5
KICD153IS5HPTM  5,KIA,Ceed,KIA Ceed Hatchback 1.5T GDi ISG 3 5Dr,19387.5
KICD153IS5HPTA  5,KIA,Ceed,KIA Ceed Hatchback 1.5T GDi ISG 3 5Dr DCT,20895.83
KICD15GTL5HPTM  5,KIA,Ceed,KIA Ceed Hatchback 1.5T GDi ISG Gt-line 5Dr,20079.17
KICD164V25HDTM  5,KIA,Ceed,KIA Ceed Diesel Hatchback 1.6 Crdi 48V ISG 2 5Dr,18129.17
KICD164V35HDTM  5,KIA,Ceed,KIA Ceed Diesel Hatchback 1.6 Crdi 48V ISG 3 5Dr,20287.5
KICD16GTL5HDTA  5,KIA,Ceed,KIA Ceed Diesel Hatchback 1.6 Crdi 48V ISG Gt-line 5Dr DCT,22262.5
LEES25PRM4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 4Dr CVT [premium Pack],35878.33
LEES25WNA4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 4Dr CVT [without Nav],31503.33
LEES25PWN4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 F-sport 4Dr CVT [without Nav],33307.5
LEES25   4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 4Dr CVT,32245
LEES25PED4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 4Dr CVT Premium Edition,31920
LEES25FTS4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 F-sport 4Dr CVT [tech/safety Pack],35774.17
LEES25FTP4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 F-sport 4Dr CVT [takumi Pack],38674.17
LEES25TAK4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 Takumi 4Dr CVT,42795
LEES25FS 4SHIA  1,Lexus,ES,Lexus ES Saloon 300h 2.5 F-sport 4Dr CVT,35007.5
KIPC15GLI5EPTM  6,KIA,PRO Ceed,KIA PRO Ceed Shooting Brake 1.5T GDi ISG Gt-line 5Dr,20758.33
KIPC15GLI5EPTA  6,KIA,PRO Ceed,KIA PRO Ceed Shooting Brake 1.5T GDi ISG Gt-line 5Dr DCT,22300
KIPC16GT 5EPTA  6,KIA,PRO Ceed,KIA PRO Ceed Shooting Brake 1.6T GDi ISG GT 5Dr DCT,24479.17
KIPC15GTS5EPTA  6,KIA,PRO Ceed,KIA PRO Ceed Shooting Brake 1.5T GDi ISG Gt-line S 5Dr DCT,24725
BMX300M5T5EE A  5,BMW,X3,BMW Ix3-e Electric Estate 210kW M Sport 80kWh 5Dr Auto,51633.33
BMX300XSP5EE A  5,BMW,X3,BMW Ix3-e Electric Estate 210kW M Sport Pro 80kWh 5Dr Auto,54133.33
VAAS16GSL5HXTA  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.6 Hybrid GS Line 5Dr Auto,26620.83
HOJA15ESX5HHIA  5,Honda,Jazz,Honda Jazz Hatchback 1.5 I-mmd Hybrid EX Style 5Dr Ecvt,20800
VAAS12DES5HPTM  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.2 Turbo Design 5Dr,19475
VAAS123DE5HPTM  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.2 Turbo 130 Design 5Dr,19975
VAAS12GSL5HPTM  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.2 Turbo 130 GS Line 5Dr,21887.5
VAAS12GSL5HPTA  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.2 Turbo 130 GS Line 5Dr Auto,23137.5
VAAS12ULT5HPTA  9,Vauxhall,Astra,Vauxhall Astra Hatchback 1.2 Turbo 130 Ultimate 5Dr Auto,25733.33
VAAS153DE5HDTM  9,Vauxhall,Astra,Vauxhall Astra Diesel Hatchback 1.5 Turbo D Design 5Dr,20808.33
VAAS15GSL5HDTM  9,Vauxhall,Astra,Vauxhall Astra Diesel Hatchback 1.5 Turbo D GS Line 5Dr,22720.83
VAAS15GSL5HDTA  9,Vauxhall,Astra,Vauxhall Astra Diesel Hatchback 1.5 Turbo D GS Line 5Dr Auto,23970.83
R1ZO00SRC5HE A  1,Renault,ZOE,Renault ZOE Hatchback 80kW S Edition R110 50kWh Rapid Charge 5Dr Auto,24450
R1ZO00S5R5HE A  1,Renault,ZOE,Renault ZOE Hatchback 100kW S Edition R135 50kWh Rapid Charge 5Dr Auto,24866.67
R1ZO00GLR5HE A  1,Renault,ZOE,Renault ZOE Hatchback 100kW GT Line + R135 50kWh Rapid Charge 5Dr Auto,26033.33
FI5X10RE 5HPTM  1,Fiat,500X,Fiat 500X Hatchback Special Editions 1.0 Red 5Dr,19861.67
FI5X13RE 5HPTA  1,Fiat,500X,Fiat 500X Hatchback Special Editions 1.3 Red 5Dr DCT,21736.67
FI5010RE 2VPIM  1,Fiat,500,Fiat 500C Convertible Special Editions 1.0 Mild Hybrid Red 2Dr,15370
FI5010RE 3HPIM  1,Fiat,500,Fiat 500 Hatchback Special Editions 1.0 Mild Hybrid Red 3Dr,13161.67
FI5D13RE 5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback Special Editions 1.3 Red 5Dr DCT,24153.33
FI5D10RE 5HPTM  1,Fiat,500X,Fiat 500X Dolcevita Hatchback Special Editions 1.0 Red 5Dr,22070
FI5000RE73HE A  2,Fiat,500,Fiat 500 Electric Hatchback Special Editions 70kW Red 24kWh 3Dr Auto,20878.33
FI5000RE 3HE A  2,Fiat,500,Fiat 500 Electric Hatchback Special Editions 87kW Red 42kWh 3Dr Auto,23378.33
FI5000RE 2VE A  2,Fiat,500,Fiat 500 Electric Cabrio Special Editions 87kW Red 42kWh 2Dr Auto,25586.67
FI5D10CRO5HPTM  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.0 Cross 5Dr,21236.67
FI5D10SP 5HPTM  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.0 Sport 5Dr,22207.5
FI5D13CRO5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.3 Cross 5Dr DCT,23320
FI5D13SP 5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.3 Sport 5Dr DCT,24290.83
VWTA10LIF5HPTM,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI Life 5Dr,18562.5
VWTA10LF05HPTM,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 Life 5Dr,19237.5
VWTA10LF05HPTA,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 Life 5Dr DSG,20529.17
VWTA10STY5HPTM,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 Style 5Dr,21487.5
VWTA10STY5HPTA,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 Style 5Dr DSG,22779.17
VWTA15ST55HPTA,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.5 TSI 150 Style 5Dr DSG,23945.83
VWTA10RLI5HPTM,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 R-line 5Dr,22237.5
VWTA10RLI5HPTA,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.0 TSI 110 R-line 5Dr DSG,23529.17
VWTA15R1L5HPTA,Volkswagen,Taigo,Volkswagen Taigo Hatchback 1.5 TSI 150 R-line 5Dr DSG,24695.83
MAC520NGR5EPIM  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Newground 5Dr,24670.83
MAC520NGR5EPIA  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Newground 5Dr Auto,26004.17
MAC520LSE5EPIM  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Se-l 5Dr,23837.5
MAC520LSE5EPIA  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Se-l 5Dr Auto,25170.83
MAC520SPO5EPIM  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Sport 5Dr,26275
MAC520SSF5EPIM  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Sport 5Dr [safety Pack],26941.67
MAC520SPO5EPIA  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Sport 5Dr Auto,27608.33
MAC520SSF5EPIA  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 Sport 5Dr Auto [safety Pack],28275
MAC520GTS5EPIM  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 GT Sport 5Dr,28420.83
MAC520GTS5EPIA  2,Mazda,Cx-5,Mazda Cx-5 Estate 2.0 GT Sport 5Dr Auto,29754.17
